record_id,at_bats,plate_appearance,hits,doubles,triples,home_runs,strikeouts,walks,hit_by_pitch,sacrifice_flies,double_play,triple_play,rbis,runs,stolen_bases,caught_stealing,remarks
6784,2,5,1,0,0,0,0,3,0,0,0,0,1,0,0,0,"1-2 | 3 BB, RBI"
6786,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"1-4 | 2B, K"
6790,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-5 | K
6791,3,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"0-3 | 2 BB, 2 K"
6796,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1-5 | RBI
6797,5,5,2,1,0,0,1,0,0,0,0,0,0,2,0,0,"2-5 | 2B, K, 2 R"
6798,4,5,1,0,0,0,1,1,0,0,0,0,1,1,0,0,"1-4 | BB, K, RBI"
6800,2,4,0,0,0,0,2,2,0,0,0,0,0,1,0,0,"0-2 | 2 BB, 2 K, R"
6804,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-4 | K
6758,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-4
6759,3,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,"1-3 | BB, 2 K"
6762,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
6765,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
6766,3,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,"1-3 | 2B, K, RBI"
6767,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
6768,2,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"0-2 | HBP, K, SB"
6772,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"1-3 | K, R"
6780,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-4 | 2 K
6782,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
6917,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1-1 | R
6932,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"0-1 | RBI, SB"
6938,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"1-3 | K, RBI"
6942,4,4,1,0,0,0,0,0,0,0,0,0,2,1,0,0,"1-4 | 2 RBI, R"
6945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
6946,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
6954,3,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,"2-3 | 2B, BB"
6958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
6961,2,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,"1-2 | BB, R, SB"
6982,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0-3
6987,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"0-1 | BB, R"
6988,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,"0-0 | 2 BB, R"
6989,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
7013,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-4
7016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7021,1,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"0-1 | BB, HBP, R"
7024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
7027,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0-1 | BB, RBI"
6814,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-0 | BB
6817,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1-2 | RBI
6821,2,3,1,1,0,0,0,1,0,0,1,0,1,1,0,0,"1-2 | 2B, BB, RBI"
6825,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-4
6828,3,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"1-3 | BB, K"
6831,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1-3 | R
6839,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
6843,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
6854,3,4,1,0,0,0,0,1,0,0,1,0,1,2,0,0,"1-3 | BB, RBI, 2 R"
6866,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0-1
6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
6873,4,4,2,1,0,0,0,0,0,0,0,0,2,0,0,0,"2-4 | 2B, 2 RBI"
6877,3,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"0-3 | BB, K, R"
6884,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
6898,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-1
6903,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
7155,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"1-2 | K, R"
7156,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0-3 | K
7161,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
7163,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7185,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
7191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
7201,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7203,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
7211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7217,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-0 | BB
7218,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0-2 | 2 BB
7236,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
7251,3,3,2,0,0,1,0,0,0,0,0,0,2,1,0,0,"2-3 | HR, 2 RBI, R"
7252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7257,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1-3 | 2 K
7259,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
7262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7264,3,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"1-3 | BB, K"
7036,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2-3
7037,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0-1 | RBI
7042,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
7625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
7066,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
7067,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"1-1 | HR, RBI, R"
7075,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-0 | BB
7078,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
7084,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-3 | 2 K
7088,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0-0 | RBI
7096,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7098,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1-1 | R
7108,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7128,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2-3 | 2B
7134,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2
7137,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
7138,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
7141,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
7142,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"1-1 | 2B, R"
7384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7387,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7390,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0-3 | BB
7391,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1-1 | RBI
7412,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,"2-3 | 2B, R"
7421,4,5,1,0,0,0,1,1,0,0,0,0,1,1,0,0,"1-4 | BB, K, RBI"
7431,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
7440,4,4,1,0,0,0,3,0,0,0,0,0,0,1,0,0,"1-4 | 3 K, R"
7441,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0-4 | K
7445,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1-2 | BB
7454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7469,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
7494,3,3,1,1,0,0,2,0,0,0,0,0,1,1,0,0,"1-3 | 2B, 2 K, RBI"
7502,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"1-3 | BB, CS"
7503,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-1
7504,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-1
7267,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
7282,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
7299,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7316,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7327,2,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,"1-2 | 2B, BB, K"
7329,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0-2 | RBI
7335,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0-3 | RBI
7340,3,3,2,0,0,1,0,0,0,0,0,0,1,1,0,0,"2-3 | HR, RBI, R"
7342,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0-0 | HBP
7343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7346,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1-1 | 2B
7359,2,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,"0-2 | 2 BB, R"
7360,4,4,2,0,0,1,0,0,0,0,1,0,1,1,0,0,"2-4 | HR, RBI, R"
7364,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-2
7375,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-4 | K
7377,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-4 | K
7674,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0-2 | BB, R"
7682,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"0-2 | BB, K, CS"
7695,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
7698,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-4 | K
7699,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7701,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"0-1 | BB, R, SB"
7704,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0-0 | HBP
7708,3,3,1,0,0,1,0,0,0,0,0,0,2,1,0,0,"1-3 | HR, 2 RBI, R"
7710,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0-0 | BB, R"
7712,4,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,"1-4 | K, RBI, CS"
7723,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0-3 | RBI
7726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7734,4,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1-4 | 2 K
7744,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-2 | 2 K
7526,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
7527,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
7531,3,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,"0-3 | HBP, 2 K"
7538,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-2
7544,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-0 | BB
7565,3,3,2,0,0,0,1,0,0,0,0,0,2,0,1,0,"2-3 | K, 2 RBI, SB"
7568,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7580,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7582,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
7588,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
7607,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-3 | 2 K
7616,2,3,1,0,0,0,0,1,0,0,0,0,1,2,0,0,"1-2 | BB, RBI, 2 R"
7620,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0-2 | BB, R"
7627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
7631,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2
7641,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"1-3 | 2B, K, R"
7889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7901,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"0-2 | BB, K"
7922,3,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,"0-3 | BB, 2 K"
7923,2,3,0,0,0,0,2,1,0,0,0,0,0,0,1,0,"0-2 | BB, 2 K, SB"
7928,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
7940,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-1
7954,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7957,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
7961,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
7977,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0-2 | BB, CS"
7978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7989,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"1-3 | 2B, K"
7990,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-4 | 2 K
7991,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-3 | 2 K
7996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7772,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
7786,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"1-3 | 2B, K, R"
7794,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
7809,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
7811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7831,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1-2 | 2B, BB"
7833,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2-3 | RBI
7836,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
7845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7849,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2-3 | K
7854,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
7861,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-3 | 2 K
7863,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
7869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7873,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
7879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8150,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
8152,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-1
8159,3,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"1-3 | BB, K"
8167,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-3 | 2 K
8174,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8190,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
8202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8210,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1-3 | R
8213,3,3,1,0,0,1,0,0,0,0,0,0,3,1,0,0,"1-3 | HR, 3 RBI, R"
8232,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8244,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1-3 | R
8247,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
8253,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
8265,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-0 | BB
8025,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
8033,4,4,2,1,0,0,0,0,0,0,1,0,1,1,0,0,"2-4 | 2B, RBI, R"
8041,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2-3 | 2B
8043,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"1-4 | K, R"
8054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8060,2,3,1,0,0,0,1,1,0,0,0,0,0,2,1,0,"1-2 | BB, K, 2 R"
8093,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
8095,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8097,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
8105,4,5,2,0,0,1,0,0,0,0,0,0,4,1,0,0,"2-4 | HR, 4 RBI, R"
8113,4,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,"2-4 | 2B, K, RBI"
8118,4,4,1,0,0,1,0,0,0,0,0,0,2,1,0,0,"1-4 | HR, 2 RBI, R"
8122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8123,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1-1 | 2B
8127,2,3,1,0,0,0,0,1,0,0,0,0,0,3,0,0,"1-2 | BB, 3 R"
8369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8394,3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3-3 | BB
8396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8414,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
8426,5,5,1,0,0,0,2,0,0,0,0,0,0,1,1,0,"1-5 | 2 K, R, SB"
8430,2,4,1,0,0,0,0,1,0,1,0,0,1,0,0,0,"1-2 | BB, RBI"
8446,3,5,2,0,0,0,1,1,0,1,0,0,1,1,1,0,"2-3 | BB, K, RBI"
8450,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-5 | 2 K
8455,4,5,1,0,0,0,1,0,1,0,0,0,0,1,0,1,"1-4 | HBP, K, R"
8457,4,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0-4 | RBI
8458,5,5,1,0,0,0,2,0,0,0,0,0,0,1,0,0,"1-5 | 2 K, R"
8460,3,4,0,0,0,0,2,1,0,0,0,0,0,0,1,0,"0-3 | BB, 2 K, SB"
8274,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
8284,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0-1
8285,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"1-2 | 2B, K, R"
8297,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
8298,2,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"0-2 | K, RBI"
8300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8303,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"1-2 | HBP, CS"
8304,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
8312,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"1-3 | 2B, K, R"
8314,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1-4 | RBI
8323,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8325,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
8327,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1-1 | BB
8337,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8351,3,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,"1-3 | 2 K, R"
8366,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0-3 | BB
8594,2,3,1,0,0,1,0,1,0,0,0,0,1,1,0,0,"1-2 | HR, BB, RBI"
8599,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-3 | K
8600,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
8601,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
8615,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1-1 | RBI
8620,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1-2 | R
8634,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-1 | BB
8635,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8637,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
8666,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-3 | 2 K
8667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-0 | BB
8677,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
8680,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
8684,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-3 | 2 K
8691,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
8693,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-2 | BB
8696,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"0-1 | BB, K"
8698,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
8477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8481,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-2 | BB
8483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8487,4,4,2,0,0,2,0,0,0,0,0,0,4,2,0,0,"2-4 | 2 HR, 4 RBI, 2 R"
8489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8501,4,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,"2-4 | 2 2B, 2 K"
8505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8509,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
8512,3,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"1-3 | BB, K, R"
8513,4,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"1-4 | K, RBI"
8514,3,4,1,0,0,0,1,1,0,0,0,0,1,2,1,0,"1-3 | BB, K, RBI"
8521,4,4,1,0,0,0,1,0,0,0,0,0,0,1,2,0,"1-4 | K, R, 2 SB"
8545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8587,4,4,1,0,0,1,1,0,0,0,1,0,1,1,0,0,"1-4 | HR, K, RBI"
8591,4,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,"1-4 | HR, K, RBI"
8812,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2-4 | K
8826,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
8833,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-1
8834,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0-1 | RBI
8838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8853,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
8859,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1-3 | R
8865,3,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,"0-3 | BB, 2 K"
8870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8878,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-2 | BB
8884,4,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,"1-4 | 2B, RBI"
8901,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2
8902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8912,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0-2 | K
8921,4,4,2,1,0,0,1,0,0,0,0,0,0,1,0,0,"2-4 | 2B, K, R"
8931,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1-1 | R
8941,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
8706,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-0 | BB
8710,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1-4 | RBI
8713,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0-0 | BB, RBI"
8726,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,"2-4 | 3B, CS"
8728,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1-1 | R
8732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8735,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0-1
8741,3,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,"1-3 | 2 K, RBI"
8762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
8772,3,4,3,0,0,0,0,1,0,0,0,0,1,1,0,0,"3-3 | BB, RBI, R"
8776,3,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"1-3 | BB, K, R"
8777,4,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2-4 | R
8779,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
8787,3,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"1-3 | BB, K"
